,state,year,quater,transaction_type,transaction_count,transaction_amount
3582,telangana,2019,1,Financial Services,463688,54547989.275453925
3583,telangana,2019,1,Others,470752,343989909.8750894
3584,telangana,2019,2,Peer-to-peer payments,46741594,141095702899.16147
3585,telangana,2019,2,Merchant payments,25682382,8442740781.469844
3586,telangana,2019,2,Recharge & bill payments,16225017,5603477828.5489645
3587,telangana,2019,2,Financial Services,252173,43627344.86329399
3588,telangana,2019,2,Others,709213,490894328.3915366
3589,telangana,2019,3,Peer-to-peer payments,59981113,180342868388.36203
3590,telangana,2019,3,Merchant payments,44035953,14308557740.55424
3591,telangana,2019,3,Recharge & bill payments,16437222,6793699069.387364
3592,telangana,2019,3,Financial Services,183163,39617186.74048498
3593,telangana,2019,3,Others,857925,445278745.3818412
3594,telangana,2019,4,Peer-to-peer payments,82587060,249346680995.99316
3595,telangana,2019,4,Merchant payments,59347809,21510626607.08445
3596,telangana,2019,4,Recharge & bill payments,20797056,9561315124.602655
3597,telangana,2019,4,Financial Services,137291,33453857.404595934
3598,telangana,2019,4,Others,703042,294688962.659046
3599,telangana,2020,1,Peer-to-peer payments,95668911,327641798044.80554
3600,telangana,2020,1,Merchant payments,76818285,31076431477.91269
3601,telangana,2020,1,Recharge & bill payments,26324268,12324266104.564993
3602,telangana,2020,1,Financial Services,88184,59500639.38684589
3603,telangana,2020,1,Others,509877,241784101.54604858
3604,telangana,2020,2,Peer-to-peer payments,76683293,279478553909.7438
3605,telangana,2020,2,Merchant payments,44181999,26712043204.891262
3606,telangana,2020,2,Recharge & bill payments,30885875,15106945863.857046
3607,telangana,2020,2,Financial Services,116776,134169906.74750492
3608,telangana,2020,2,Others,187200,100126467.191328
3609,telangana,2020,3,Peer-to-peer payments,116668399,437459188905.0534
3610,telangana,2020,3,Merchant payments,86836471,49743225885.179474
3611,telangana,2020,3,Recharge & bill payments,32352860,18378477087.576897
3612,telangana,2020,3,Financial Services,195857,223377023.50525153
3613,telangana,2020,3,Others,318539,156875854.55487928
3614,telangana,2020,4,Peer-to-peer payments,160607487,591976601278.5154
3615,telangana,2020,4,Merchant payments,143897953,81725950703.21272
3616,telangana,2020,4,Recharge & bill payments,38174710,22006183348.80398
3617,telangana,2020,4,Financial Services,230134,275357720.01805824
3618,telangana,2020,4,Others,733503,366346176.40682477
3619,telangana,2021,1,Merchant payments,185230619,95927278280.53006
3620,telangana,2021,1,Peer-to-peer payments,179738195,676276353116.8419
3621,telangana,2021,1,Recharge & bill payments,46371555,26447601338.53346
3622,telangana,2021,1,Financial Services,262473,320153410.17969453
3623,telangana,2021,1,Others,969268,387877900.5044867
3624,telangana,2021,2,Peer-to-peer payments,230861833,872151973637.885
3625,telangana,2021,2,Merchant payments,205232899,123207789311.2962
3626,telangana,2021,2,Recharge & bill payments,58637866,31877277168.343227
3627,telangana,2021,2,Financial Services,278546,300569264.1443888
3628,telangana,2021,2,Others,856400,420723415.91505665
3629,telangana,2021,3,Merchant payments,286735350,159227310549.39368
3630,telangana,2021,3,Peer-to-peer payments,271436926,981754679241.0405
3631,telangana,2021,3,Recharge & bill payments,62744121,36434881136.01624
3632,telangana,2021,3,Financial Services,235519,329138539.4612142
3633,telangana,2021,3,Others,1734852,543116826.3422191
3634,telangana,2021,4,Merchant payments,376584215,212974766412.01556
3635,telangana,2021,4,Peer-to-peer payments,331774591,1204991223519.016
3636,telangana,2021,4,Recharge & bill payments,66477036,44760398983.30789
3637,telangana,2021,4,Financial Services,298871,392141743.6705663
3638,telangana,2021,4,Others,855060,639658842.8998816
3639,telangana,2022,1,Merchant payments,449186799,243841863780.6793
3640,telangana,2022,1,Peer-to-peer payments,368048408,1375289566667.7056
3641,telangana,2022,1,Recharge & bill payments,66352138,50470450179.88254
3642,telangana,2022,1,Financial Services,284035,394283511.9410973
3643,telangana,2022,1,Others,2582005,642005688.7661512
3644,telangana,2022,2,Merchant payments,565370506,307468406704.909
3645,telangana,2022,2,Peer-to-peer payments,422056582,1580014085694.835
3646,telangana,2022,2,Recharge & bill payments,75099130,63136761649.3931
3647,telangana,2022,2,Financial Services,245023,324857780.5553103
3648,telangana,2022,2,Others,611316,470432687.3850265
3649,telangana,2022,3,Merchant payments,880414292,447150646953.73706
3650,telangana,2022,3,Peer-to-peer payments,626830752,2170173323588.53
3651,telangana,2022,3,Recharge & bill payments,119779835,87937210666.27194
3652,telangana,2022,3,Financial Services,340458,442783619.09123904
3653,telangana,2022,3,Others,800064,621900924.4423015
3654,telangana,2022,4,Merchant payments,1002521735,491556008133.53546
3655,telangana,2022,4,Peer-to-peer payments,694612831,2393380395296.8516
3656,telangana,2022,4,Recharge & bill payments,121188131,92136759501.42021
3657,telangana,2022,4,Financial Services,401838,498719426.0054372
3658,telangana,2022,4,Others,782297,680680558.3343163
3659,telangana,2023,1,Merchant payments,830385203,369961744486.0
3660,telangana,2023,1,Peer-to-peer payments,522865792,1898813645344.0
3661,telangana,2023,1,Recharge & bill payments,86187673,102787343319.0
3662,telangana,2023,1,Financial Services,326874,458821191.0
3663,telangana,2023,1,Others,565916,560179944.0
3664,telangana,2023,2,Merchant payments,977182965,429169888297.0
3665,telangana,2023,2,Peer-to-peer payments,593322476,2155918289810.0
3666,telangana,2023,2,Recharge & bill payments,94107914,112036624317.0
3667,telangana,2023,2,Financial Services,354045,517795343.0
3668,telangana,2023,2,Others,463571,507337241.0
3669,telangana,2023,3,Merchant payments,1128208049,480552979790.0
3670,telangana,2023,3,Peer-to-peer payments,647331506,2272184853961.0
3671,telangana,2023,3,Recharge & bill payments,98661838,116319676778.0
3672,telangana,2023,3,Financial Services,420147,666845736.0
3673,telangana,2023,3,Others,424384,478544808.0
3674,tripura,2018,1,Recharge & bill payments,86819,14079439.569905948
3675,tripura,2018,1,Peer-to-peer payments,44844,112229994.97675678
3676,tripura,2018,1,Financial Services,4842,672247.5881710155
3677,tripura,2018,1,Merchant payments,4833,6080959.882836086
3678,tripura,2018,1,Others,6819,4916272.512952799
3679,tripura,2018,2,Recharge & bill payments,118171,22554398.15273035
3680,tripura,2018,2,Peer-to-peer payments,73821,197666881.8729688
3681,tripura,2018,2,Merchant payments,9621,10570951.151568789
3682,tripura,2018,2,Financial Services,6925,1264101.904810368
3683,tripura,2018,2,Others,6021,4835385.634057636
3684,tripura,2018,3,Peer-to-peer payments,186065,398867427.32463384
3685,tripura,2018,3,Recharge & bill payments,156308,33484811.21282282
3686,tripura,2018,3,Merchant payments,21476,16092396.41113394
3687,tripura,2018,3,Financial Services,8106,1080000.0112896338
3688,tripura,2018,3,Others,5748,4338753.080712541
3689,tripura,2018,4,Recharge & bill payments,204720,38334816.66379926
3690,tripura,2018,4,Peer-to-peer payments,179739,549068822.3729683
3691,tripura,2018,4,Merchant payments,50888,31066467.633390322
3692,tripura,2018,4,Financial Services,6441,1023126.8205747404
3693,tripura,2018,4,Others,6271,5392365.973713988
3694,tripura,2019,1,Peer-to-peer payments,296993,679165332.8123899
3695,tripura,2019,1,Recharge & bill payments,227997,44429378.42277926
3696,tripura,2019,1,Merchant payments,46642,28109966.31994779
3697,tripura,2019,1,Financial Services,4189,461473.58856435167
3698,tripura,2019,1,Others,5105,4728790.472138839
3699,tripura,2019,2,Peer-to-peer payments,240776,751113516.2256755
3700,tripura,2019,2,Recharge & bill payments,218649,48989430.60730426
3701,tripura,2019,2,Merchant payments,64829,35275706.82877502
3702,tripura,2019,2,Financial Services,1899,339184.3344705297
3703,tripura,2019,2,Others,6405,6103644.851151889
3704,tripura,2019,3,Recharge & bill payments,339539,81845425.35425141
3705,tripura,2019,3,Peer-to-peer payments,270163,884623553.9011384
3706,tripura,2019,3,Merchant payments,68399,44802063.64430427
3707,tripura,2019,3,Financial Services,27970,582020.9903208594
3708,tripura,2019,3,Others,5646,5524358.927209696
3709,tripura,2019,4,Recharge & bill payments,373779,88001651.28693296
3710,tripura,2019,4,Peer-to-peer payments,359076,1071507585.9983547
3711,tripura,2019,4,Merchant payments,62458,51274033.720727704
3712,tripura,2019,4,Financial Services,2239,377097.66713108413
3713,tripura,2019,4,Others,4272,4239791.585043055
3714,tripura,2020,1,Recharge & bill payments,449584,114355218.03514045
3715,tripura,2020,1,Peer-to-peer payments,366218,1400694933.570157
3716,tripura,2020,1,Merchant payments,102861,68590603.6377098
3717,tripura,2020,1,Financial Services,1722,1066651.521721911
3718,tripura,2020,1,Others,4117,4071399.6237732675
3719,tripura,2020,2,Recharge & bill payments,600206,163220166.76643574
3720,tripura,2020,2,Peer-to-peer payments,346863,1501452755.6890237
3721,tripura,2020,2,Merchant payments,97816,99795973.60794038
3722,tripura,2020,2,Financial Services,2904,2247782.5219734698
3723,tripura,2020,2,Others,4731,2459205.000588993
3724,tripura,2020,3,Recharge & bill payments,627363,185201997.2796099
3725,tripura,2020,3,Peer-to-peer payments,477769,1959371082.9173033
3726,tripura,2020,3,Merchant payments,202106,190218136.2808841
3727,tripura,2020,3,Financial Services,3828,3141391.5755430083
3728,tripura,2020,3,Others,6819,3886908.1625436572
3729,tripura,2020,4,Peer-to-peer payments,650386,2683789889.83192
3730,tripura,2020,4,Recharge & bill payments,631611,192385823.43220186
3731,tripura,2020,4,Merchant payments,357567,296872485.4156503
3732,tripura,2020,4,Financial Services,4084,3666639.308697606
3733,tripura,2020,4,Others,8242,5416158.232838955
3734,tripura,2021,1,Peer-to-peer payments,643366,2821226150.5919185
3735,tripura,2021,1,Recharge & bill payments,508718,173211140.89346513
3736,tripura,2021,1,Merchant payments,350366,333743281.32103896
3737,tripura,2021,1,Financial Services,3146,2879929.222833151
3738,tripura,2021,1,Others,5827,4281067.764165951
3739,tripura,2021,2,Peer-to-peer payments,703728,2865655130.4313264
3740,tripura,2021,2,Recharge & bill payments,589839,189808502.9050523
3741,tripura,2021,2,Merchant payments,440060,404915546.5177107
3742,tripura,2021,2,Financial Services,3656,3503925.3381061675
3743,tripura,2021,2,Others,7146,4271255.844077852
3744,tripura,2021,3,Peer-to-peer payments,864329,3491901741.1594186
3745,tripura,2021,3,Recharge & bill payments,620991,215226019.57596284
3746,tripura,2021,3,Merchant payments,584079,648504775.623629
3747,tripura,2021,3,Financial Services,2886,3473153.087671739
3748,tripura,2021,3,Others,8915,5028078.734792852
3749,tripura,2021,4,Peer-to-peer payments,1060915,4368786747.103016
3750,tripura,2021,4,Merchant payments,793636,874005407.7140213
3751,tripura,2021,4,Recharge & bill payments,650251,241225282.07451886
3752,tripura,2021,4,Financial Services,3635,5073898.6076811645
3753,tripura,2021,4,Others,12256,7838128.800210228
3754,tripura,2022,1,Peer-to-peer payments,1221863,4934712034.365204
3755,tripura,2022,1,Merchant payments,992891,1037265262.6570499
3756,tripura,2022,1,Recharge & bill payments,641170,262348230.9954375
3757,tripura,2022,1,Financial Services,4351,5782533.2422681665
3758,tripura,2022,1,Others,10915,7221703.089884497
3759,tripura,2022,2,Peer-to-peer payments,1443647,5354182193.788111
3760,tripura,2022,2,Merchant payments,1322009,1235804019.563663
3761,tripura,2022,2,Recharge & bill payments,638643,278018856.17835283
3762,tripura,2022,2,Financial Services,3812,4533635.768901512
3763,tripura,2022,2,Others,10553,5732336.736273008
3764,tripura,2022,3,Peer-to-peer payments,1836678,6718925839.047781
3765,tripura,2022,3,Merchant payments,1660497,1589078400.2615328
3766,tripura,2022,3,Recharge & bill payments,745382,329401812.4140819
3767,tripura,2022,3,Financial Services,4343,5330626.119674753
3768,tripura,2022,3,Others,9679,5616127.06807068
3769,tripura,2022,4,Peer-to-peer payments,2252390,8142233538.414012
3770,tripura,2022,4,Merchant payments,2054988,1925282618.8109846
3771,tripura,2022,4,Recharge & bill payments,874800,373875271.19878656
3772,tripura,2022,4,Financial Services,5787,5028488.55453164
3773,tripura,2022,4,Others,10225,6551901.175783692
3774,tripura,2023,1,Merchant payments,2991978,2538146159.0
3775,tripura,2023,1,Peer-to-peer payments,2961284,10170883076.0
3776,tripura,2023,1,Recharge & bill payments,1146228,565902758.0
3777,tripura,2023,1,Financial Services,7716,6190362.0
3778,tripura,2023,1,Others,11481,7160536.0
3779,tripura,2023,2,Merchant payments,3654027,2936486824.0
3780,tripura,2023,2,Peer-to-peer payments,3144448,10396364428.0
3781,tripura,2023,2,Recharge & bill payments,1112236,570797284.0
3782,tripura,2023,2,Financial Services,8100,8721399.0
3783,tripura,2023,2,Others,10732,6760147.0
3784,tripura,2023,3,Merchant payments,4388876,3335231974.0
3785,tripura,2023,3,Peer-to-peer payments,3553878,11300910781.0
3786,tripura,2023,3,Recharge & bill payments,1144676,597050057.0
3787,tripura,2023,3,Financial Services,11060,9972113.0
3788,tripura,2023,3,Others,10272,6058405.0
3789,uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827543.8816488
3790,uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969148.760597
3791,uttar-pradesh,2018,1,Merchant payments,442436,428301434.2754866
3792,uttar-pradesh,2018,1,Financial Services,397328,75150444.99108115
3793,uttar-pradesh,2018,1,Others,570712,447722351.3138524
3794,uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461.482608
3795,uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440015.945545
3796,uttar-pradesh,2018,2,Merchant payments,909545,799920463.267408
3797,uttar-pradesh,2018,2,Financial Services,563213,105536911.84026654
3798,uttar-pradesh,2018,2,Others,521685,572768843.1641636
3799,uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051606.98276
3800,uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029062.8899517
3801,uttar-pradesh,2018,3,Merchant payments,2397448,1012726185.1169598
3802,uttar-pradesh,2018,3,Financial Services,603303,76605144.65776658
3803,uttar-pradesh,2018,3,Others,544964,493702369.5936288
3804,uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291123.914734
3805,uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717446.728788
3806,uttar-pradesh,2018,4,Merchant payments,6953857,2480267671.259793
3807,uttar-pradesh,2018,4,Financial Services,517619,76250539.85851902
3808,uttar-pradesh,2018,4,Others,847573,663216794.1554663
3809,uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330.45149
3810,uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102032.9564486
3811,uttar-pradesh,2019,1,Merchant payments,8558766,3105904146.2085333
3812,uttar-pradesh,2019,1,Financial Services,389733,43341558.48535549
3813,uttar-pradesh,2019,1,Others,912840,637066065.9078369
3814,uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482658.94861
3815,uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886175.9093685
3816,uttar-pradesh,2019,2,Merchant payments,12733089,4894223107.452321
3817,uttar-pradesh,2019,2,Financial Services,264091,38169259.945291094
3818,uttar-pradesh,2019,2,Others,1229734,775758168.4201038
3819,uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023863.97964
3820,uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160942.595396
3821,uttar-pradesh,2019,3,Merchant payments,19625935,7399443975.24218
3822,uttar-pradesh,2019,3,Financial Services,258548,51363215.14597865
3823,uttar-pradesh,2019,3,Others,1389018,683145478.0865316
3824,uttar-pradesh,2019,4,Peer-to-peer payments,40540310,126564888408.1326
3825,uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140369.774977
3826,uttar-pradesh,2019,4,Merchant payments,20582052,9412924984.9687
3827,uttar-pradesh,2019,4,Financial Services,242936,45686806.83093811
3828,uttar-pradesh,2019,4,Others,1239931,433285937.588854
3829,uttar-pradesh,2020,1,Peer-to-peer payments,39581157,147734706846.56177
3830,uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417430.652225
3831,uttar-pradesh,2020,1,Merchant payments,26741638,13072371616.871723
3832,uttar-pradesh,2020,1,Financial Services,139990,64365117.409359045
3833,uttar-pradesh,2020,1,Others,998744,376573949.20359
3834,uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056.368128
3835,uttar-pradesh,2020,2,Peer-to-peer payments,39434202,150079524408.8693
3836,uttar-pradesh,2020,2,Merchant payments,18625913,13655151082.574724
3837,uttar-pradesh,2020,2,Financial Services,150360,131930242.90371712
3838,uttar-pradesh,2020,2,Others,412073,209384339.5723213
